Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      1.31     0.00     9927     0.00     0.00  int* std::copy<int const*, int*>(int const*, int const*, int*)
  0.00      1.31     0.00     9927     0.00     0.00  std::iterator_traits<int const*>::difference_type std::distance<int const*>(int const*, int const*)
  0.00      1.31     0.00     5759     0.00     0.00  unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
  0.00      1.31     0.00     5526     0.00     0.00  std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::begin()
  0.00      1.31     0.00     5525     0.00     0.00  __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::difference_type __gnu_cxx::operator-<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&)
  0.00      1.31     0.00     5525     0.00     0.00  std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_check_len(unsigned long, char const*) const
  0.00      1.31     0.00     5515     0.00     0.00  void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_realloc_insert<std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> >&&)
  0.00      1.31     0.00     4872     0.00     0.00  std::_Bit_reference::_Bit_reference(unsigned long*, unsigned long)
  0.00      1.31     0.00     4732     0.00     0.00  std::_Bit_iterator_base::_M_bump_up()
  0.00      1.31     0.00     2882     0.00     0.00  int&& std::forward<int>(std::remove_reference<int>::type&)
  0.00      1.31     0.00     2506     0.00     0.00  std::_Bit_iterator::operator*() const
  0.00      1.31     0.00     2464     0.00     0.00  std::_Bit_reference::operator bool() const
  0.00      1.31     0.00     2450     0.00     0.00  int& std::forward<int&>(std::remove_reference<int&>::type&)
  0.00      1.31     0.00     2408     0.00     0.00  std::_Bit_reference::operator=(bool)
  0.00      1.31     0.00     2394     0.00     0.00  std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int)
  0.00      1.31     0.00     2366     0.00     0.00  std::_Bit_const_iterator::operator*() const
  0.00      1.31     0.00     2366     0.00     0.00  std::_Bit_iterator::operator++()
  0.00      1.31     0.00     2366     0.00     0.00  std::_Bit_const_iterator::operator++()
  0.00      1.31     0.00     2209     0.00     0.00  std::allocator<std::vector<int, std::allocator<int> > >::allocator()
  0.00      1.31     0.00     2209     0.00     0.00  std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl()
  0.00      1.31     0.00     2209     0.00     0.00  std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base()
  0.00      1.31     0.00     2209     0.00     0.00  std::__new_allocator<std::vector<int, std::allocator<int> > >::__new_allocator()
  0.00      1.31     0.00     2209     0.00     0.00  std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector()
  0.00      1.31     0.00     1352     0.00     0.00  __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::base() const
  0.00      1.31     0.00     1165     0.00     0.00  std::pair<int, int>::pair<int&, int&, true>(int&, int&)
  0.00      1.31     0.00     1147     0.00     0.00  updateBoard(Board*, int)
  0.00      1.31     0.00     1147     0.00     0.01  updateManager(Manager*, int)
  0.00      1.31     0.00     1147     0.00     0.00  std::pair<int, int>::operator=(std::pair<int, int>&&)
  0.00      1.31     0.00     1103     0.00     0.00  drawPlayer(int, int, int, int, SDL_Texture*)
  0.00      1.31     0.00      806     0.00     0.00  int const& std::forward<int const&>(std::remove_reference<int const&>::type&)
  0.00      1.31     0.00      784     0.00     0.00  std::_Bit_iterator::_Bit_iterator()
  0.00      1.31     0.00      780     0.00     0.00  __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::base() const
  0.00      1.31     0.00      700     0.00     0.00  std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int)
  0.00      1.31     0.00      676     0.00     0.00  bool __gnu_cxx::operator!=<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&)
  0.00      1.31     0.00      650     0.00     0.00  __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::operator++()
  0.00      1.31     0.00      650     0.00     0.00  __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::operator*() const
  0.00      1.31     0.00      574     0.00     0.00  std::allocator<unsigned long>::~allocator()
  0.00      1.31     0.00      574     0.00     0.00  std::__new_allocator<unsigned long>::~__new_allocator()
  0.00      1.31     0.00      546     0.00     0.00  __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const
  0.00      1.31     0.00      546     0.00     0.00  std::_Bit_const_iterator::_Bit_const_iterator(unsigned long*, unsigned int)
  0.00      1.31     0.00      546     0.00     0.00  unsigned long* std::__niter_base<unsigned long*>(unsigned long*)
  0.00      1.31     0.00      540     0.00     0.00  std::pair<int, int>* std::__niter_base<std::pair<int, int>*>(std::pair<int, int>*)
  0.00      1.31     0.00      513     0.00     0.00  std::pair<int, int>* std::__addressof<std::pair<int, int> >(std::pair<int, int>&)
  0.00      1.31     0.00      504     0.00     0.00  std::pair<int, int> const& std::forward<std::pair<int, int> const&>(std::remove_reference<std::pair<int, int> const&>::type&)
  0.00      1.31     0.00      406     0.00     0.00  unsigned long* std::__addressof<unsigned long>(unsigned long&)
  0.00      1.31     0.00      392     0.00     0.00  std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data()
  0.00      1.31     0.00      392     0.00     0.00  std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned long)
  0.00      1.31     0.00      378     0.00     0.00  std::allocator<unsigned long>::allocator(std::allocator<unsigned long> const&)
  0.00      1.31     0.00      378     0.00     0.00  std::__new_allocator<unsigned long>::__new_allocator(std::__new_allocator<unsigned long> const&)
  0.00      1.31     0.00      368     0.00     0.00  std::__new_allocator<std::pair<int, int> >::_M_max_size() const
  0.00      1.31     0.00      364     0.00     0.00  std::vector<bool, std::allocator<bool> >::end() const
  0.00      1.31     0.00      364     0.00     0.00  std::vector<bool, std::allocator<bool> >::begin() const
  0.00      1.31     0.00      364     0.00     0.00  std::_Bit_const_iterator::_Bit_const_iterator(std::_Bit_iterator const&)
  0.00      1.31     0.00      364     0.00     0.00  std::vector<bool, std::allocator<bool> >* std::__addressof<std::vector<bool, std::allocator<bool> > >(std::vector<bool, std::allocator<bool> >&)
  0.00      1.31     0.00      364     0.00     0.00  unsigned long* std::__miter_base<unsigned long*>(unsigned long*)
  0.00      1.31     0.00      364     0.00     0.00  std::_Bit_const_iterator std::__miter_base<std::_Bit_const_iterator>(std::_Bit_const_iterator)
  0.00      1.31     0.00      364     0.00     0.00  std::_Bit_const_iterator std::__niter_base<std::_Bit_const_iterator>(std::_Bit_const_iterator)
  0.00      1.31     0.00      364     0.00     0.00  std::operator-(std::_Bit_iterator_base const&, std::_Bit_iterator_base const&)
  0.00      1.31     0.00      338     0.00     0.00  void std::__new_allocator<int>::construct<int, int const&>(int*, int const&)
  0.00      1.31     0.00      338     0.00     0.00  void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&)
  0.00      1.31     0.00      338     0.00     0.00  std::vector<int, std::allocator<int> >::push_back(int const&)
  0.00      1.31     0.00      336     0.00     0.00  std::_Bit_iterator::operator+=(long)
  0.00      1.31     0.00      336     0.00     0.00  std::_Bit_iterator_base::_M_incr(long)
  0.00      1.31     0.00      336     0.00     0.00  std::operator+(std::_Bit_iterator const&, long)
  0.00      1.31     0.00      335     0.00     0.00  std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_get_Tp_allocator()
  0.00      1.31     0.00      322     0.00     0.00  std::vector<bool, std::allocator<bool> >::begin()
  0.00      1.31     0.00      300     0.00     0.00  __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::__normal_iterator(std::pair<int, int>* const&)
  0.00      1.31     0.00      299     0.00     0.00  __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&)
  0.00      1.31     0.00      294     0.00     0.00  std::pair<int, int>::pair<int, int, true>(int&&, int&&)
  0.00      1.31     0.00      260     0.00     0.00  std::vector<int, std::allocator<int> >::max_size() const
  0.00      1.31     0.00      260     0.00     0.00  std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&)
  0.00      1.31     0.00      260     0.00     0.00  int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&)
  0.00      1.31     0.00      260     0.00     0.00  std::enable_if<std::__is_bitwise_relocatable<int, void>::value, int*>::type std::__relocate_a_1<int, int>(int*, int*, int*, std::allocator<int>&)
  0.00      1.31     0.00      230     0.00     0.00  std::pair<int, int>&& std::forward<std::pair<int, int> >(std::remove_reference<std::pair<int, int> >::type&)
  0.00      1.31     0.00      222     0.00     0.00  std::__new_allocator<std::pair<int, int> >::max_size() const
  0.00      1.31     0.00      222     0.00     0.00  std::allocator_traits<std::allocator<std::pair<int, int> > >::max_size(std::allocator<std::pair<int, int> > const&)
  0.00      1.31     0.00      222     0.00     0.00  std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_max_size(std::allocator<std::pair<int, int> > const&)
  0.00      1.31     0.00      210     0.00     0.00  bool __gnu_cxx::operator!=<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&)
  0.00      1.31     0.00      210     0.00     0.00  std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const
  0.00      1.31     0.00      208     0.00     0.00  __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::base() const
  0.00      1.31     0.00      196     0.00     0.00  std::__new_allocator<unsigned long>::_M_max_size() const
  0.00      1.31     0.00      196     0.00     0.00  std::allocator<bool>::~allocator()
  0.00      1.31     0.00      196     0.00     0.00  std::allocator<unsigned long>::allocator<bool>(std::allocator<bool> const&)
  0.00      1.31     0.00      196     0.00     0.00  std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long)
  0.00      1.31     0.00      196     0.00     0.00  std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&)
  0.00      1.31     0.00      196     0.00     0.00  std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl()
  0.00      1.31     0.00      196     0.00     0.00  std::_Bvector_base<std::allocator<bool> >::_M_deallocate()
  0.00      1.31     0.00      196     0.00     0.00  std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset()
  0.00      1.31     0.00      196     0.00     0.00  std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&)
  0.00      1.31     0.00      196     0.00     0.00  std::_Bvector_base<std::allocator<bool> >::~_Bvector_base()
  0.00      1.31     0.00      196     0.00     0.00  std::__new_allocator<bool>::__new_allocator()
  0.00      1.31     0.00      196     0.00     0.00  std::__new_allocator<bool>::~__new_allocator()
  0.00      1.31     0.00      196     0.00     0.00  std::__new_allocator<unsigned long>::deallocate(unsigned long*, unsigned long)
  0.00      1.31     0.00      196     0.00     0.00  std::__new_allocator<unsigned long>::allocate(unsigned long, void const*)
  0.00      1.31     0.00      196     0.00     0.00  std::__new_allocator<unsigned long>::__new_allocator()
  0.00      1.31     0.00      196     0.00     0.00  std::allocator_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned long)
